,WORD,frequency,mean_dist_procrustes,mean_dist_globalanchors,sum_deltas_procrustes,sum_deltas_globalanchors
573,генеральный_ADJ,0.00013923192521272322,0.34716566652059555,0.9757842902326956,1.0,0.5
574,небольшой_ADJ,0.0007131266795824335,0.3961669320706278,0.9750636285170913,0.0,0.0
575,военный_ADJ,0.0008647040697171745,0.3530220570974052,0.9877875238307752,0.5,0.0
576,географический_ADJ,5.325893629145144e-05,0.39371805638074875,0.9898596839047968,0.0,0.5
577,срочный_ADJ,5.3384973233073595e-05,0.3224955853074789,0.9797422839910723,0.5,0.5
578,беременный_ADJ,3.623376242368414e-05,0.3714717631228268,0.6655017137527466,0.0,0.5
579,линейный_ADJ,3.63997599054403e-05,0.34502408280968666,0.9861350231803954,0.0,0.5
580,соответствующий_ADJ,0.00021175242985922385,0.3831872195005417,0.9923705522087403,1.0,0.0
581,юный_ADJ,0.0002176240774041668,0.3857444799505174,0.9729771150741726,0.0,0.0
582,влиятельный_ADJ,2.9986605268963192e-05,0.3625467102974653,0.9869558973005041,0.0,0.5
583,оконный_ADJ,3.0299116219533897e-05,0.3286329675465822,0.7947086859494448,-0.5,0.5
584,скорый_ADJ,0.0001040630690588823,0.33645232021808624,0.9849567618221045,1.0,0.0
585,элементарный_ADJ,0.00010258298586498694,0.3915867190808058,0.9610601556487381,0.0,0.0
586,несомненный_ADJ,5.442334141228433e-05,0.37922699097543955,0.9149713288061321,0.0,0.0
587,региональный_ADJ,5.385104673379413e-05,0.4590125856921077,0.8750445941113867,0.5,0.5
588,союзный_ADJ,5.33162084171181e-05,0.36341953463852406,0.9688595135230571,0.5,0.5
589,материнский_ADJ,5.361701444571663e-05,0.33851106092333794,0.8420373369008303,1.0,0.5
590,деревянный_ADJ,0.00032960801659193443,0.3420046642422676,0.889778720214963,0.0,0.5
591,очередной_ADJ,0.00032427968628950566,0.3724285210482776,0.9946466020774096,0.5,0.5
592,классический_ADJ,0.00016416823190648552,0.3872424475848675,0.9844514654250816,0.5,0.0
593,цветной_ADJ,0.0001624446276559956,0.37585460511036217,0.918110828846693,0.0,0.5
594,психический_ADJ,8.15671734979114e-05,0.35732100158929825,0.9502808200195432,1.0,0.0
595,газетный_ADJ,8.109779997249455e-05,0.3517708664294332,0.9247948555275798,-0.5,0.5
596,первичный_ADJ,7.333344015052121e-05,0.40235825441777706,0.9734198965597898,0.5,0.0
597,частый_ADJ,7.343790382831792e-05,0.33577942475676537,0.9844632719177753,0.5,0.0
598,составной_ADJ,3.635305110629586e-05,0.3416231437586248,0.9746728306636214,0.0,0.0
599,пролетарский_ADJ,3.6490265244135234e-05,0.32977009378373623,0.981510753481416,1.0,0.5
600,зенитный_ADJ,2.691524613235276e-05,0.35186698101460934,0.8517180345952511,0.5,0.5
601,родовой_ADJ,2.644270655991124e-05,0.37363056652247906,0.9225951582193375,0.0,0.5
602,рваный_ADJ,4.585512099274478e-05,0.34263367718085647,0.7101334892213345,0.5,0.5
603,углекислый_ADJ,4.6364250246220114e-05,0.29566559474915266,0.818822636269033,-0.5,0.5
604,наследственный_ADJ,3.368273999359327e-05,0.34120600298047066,0.9755182536318898,0.5,0.0
605,выпуклый_ADJ,3.35134134282542e-05,0.30991935171186924,0.8341669254004955,0.5,0.5
606,нефтяной_ADJ,6.036092035814233e-05,0.3676405427977443,0.8694173349067569,0.5,0.5
607,кирпичный_ADJ,6.024999761726075e-05,0.34488387778401375,0.8422776851803064,0.0,0.5
608,тугой_ADJ,4.879161772555248e-05,0.357148451381363,0.8078322932124138,0.0,0.5
609,высоко_ADJ,4.8836008021077026e-05,0.3741143927909434,0.991504070465453,0.0,0.5
610,седьмой_ADJ,0.00014015323935250224,0.3379758931696415,0.9982034915592521,0.5,0.0
611,теоретический_ADJ,0.00013722214114668163,0.40434766560792923,0.9782064482569695,0.0,0.0
612,пенсионный_ADJ,2.5981265226566594e-05,0.44943006336688995,0.9111557620344684,0.5,0.5
613,персидский_ADJ,2.6284483883074632e-05,0.3829249916598201,0.7636914970353246,0.5,0.5
614,районный_ADJ,8.787769885365432e-05,0.33888726122677326,0.9708059304393828,0.5,0.5
615,головной_ADJ,8.627489269687663e-05,0.37213207222521305,0.931032330961898,1.0,0.5
616,ближний_ADJ,0.00010645966816435881,0.42976747546344995,0.9747540978714824,0.5,0.0
617,бытовой_ADJ,0.00010239533394274382,0.39164225989952683,0.9866308469790965,0.5,0.0
618,широкий_ADJ,0.0006092774294719125,0.36145562486490235,0.9667780604213476,1.0,-0.5
619,внутренний_ADJ,0.0005799462459941763,0.3554588072001934,0.9626476631383412,0.5,-0.5
620,вооружать_ADJ,2.6386553540393746e-05,0.3398160068318248,0.9684309422154911,0.5,0.5
621,70-й_ADJ,2.6616875165808567e-05,0.3557474045082927,0.90328517523767,0.0,0.5
622,пионерский_ADJ,4.9994265434501055e-05,0.3266270598396659,0.9213907355442643,0.0,0.0
623,индийский_ADJ,4.9632855171312604e-05,0.4054452236741781,0.9470310737378895,0.0,0.0
624,регулярный_ADJ,3.400723001567941e-05,0.3961668580304831,0.9784804972587153,0.5,0.5
625,законодательный_ADJ,3.395237061424045e-05,0.39843330066651106,0.9636092430446297,1.0,0.5
626,звуковой_ADJ,5.0475419208224036e-05,0.34658741019666195,0.9776446024188772,0.0,0.0
627,научно-исследовательский_ADJ,4.988901695405095e-05,0.32591554429382086,0.8982725336682051,0.0,0.5
628,зубной_ADJ,4.9152851326294534e-05,0.3290443681180477,0.6729263663291931,-0.5,0.5
629,афганский_ADJ,4.867148136098406e-05,0.3887197682633996,0.9842454742174596,0.0,0.0
630,шерстяной_ADJ,4.280741277226922e-05,0.3244766891002655,0.7544244695454836,-0.5,0.5
631,зеркальный_ADJ,4.313263728697494e-05,0.36620030738413334,0.9590597942005843,0.0,0.0
632,возрастной_ADJ,2.169495923415549e-05,0.3661248963326216,0.9765440598130226,1.0,0.0
633,оборонный_ADJ,2.2940123541248822e-05,0.3942221556790173,0.9773436493705958,0.0,0.5
634,рыбий_ADJ,3.0200343181115916e-05,0.3241772025357932,0.7299145571887493,-0.5,0.5
635,смысловой_ADJ,2.9550896863298844e-05,0.37399378465488553,0.9641832748893648,0.0,0.0
636,дворцовый_ADJ,2.8248547055842488e-05,0.32835103129036725,0.870040200650692,0.0,0.5
637,конструкторский_ADJ,2.821088007850323e-05,0.32893532793968916,0.9700925501529127,0.5,0.5
638,массовый_ADJ,0.0001961802144097884,0.3774213888682425,0.9752551814453909,1.0,0.0
639,атомный_ADJ,0.0001943871009548029,0.35985074006021023,0.9895237712771632,0.0,0.5
640,бессонный_ADJ,3.0110241428314194e-05,0.2718653045594692,0.9322928954497911,0.5,0.5
641,декоративный_ADJ,3.017938508798077e-05,0.35599901201203465,0.9034985769540071,0.0,0.5
642,должен_ADJ,0.0031382986919580255,0.5274035481270403,0.9535434213466942,0.5,0.0
643,новый_ADJ,0.003919568984408257,0.4505971441976726,0.9802053383318707,0.0,0.0
644,десятый_ADJ,0.00010122062821878424,0.35189537797123194,0.998245598282665,0.0,0.0
645,сырой_ADJ,0.00010099562241213983,0.3872409714385867,0.8809628393501043,0.0,0.5
646,дальнейший_ADJ,0.0003357003429304259,0.41067686257883906,0.948344144388102,-0.5,0.0
647,международный_ADJ,0.0003371665302521796,0.3403543923050165,0.9865709979931125,1.0,0.0
648,посторонний_ADJ,9.097729493473899e-05,0.3573833405971527,0.9575193568598479,1.0,-0.5
649,юридический_ADJ,9.2897037423086e-05,0.392055481672287,0.990084937075153,1.0,0.0
650,образованный_ADJ,6.130508424001661e-05,0.3691785242408514,0.9940750116948038,0.0,0.5
651,защитный_ADJ,6.065142354616951e-05,0.3456575032323599,0.9389288383536041,1.0,0.5
652,пестрый_ADJ,5.2084354800241593e-05,0.3761896025389433,0.8282192312180996,-0.5,0.0
653,ржавый_ADJ,5.19116475441375e-05,0.3453771499916911,0.791276466101408,0.0,0.5
654,всероссийский_ADJ,3.66756151373203e-05,0.336256654933095,0.9400001354515553,1.0,0.5
655,много_ADJ,3.711717863245984e-05,0.3800099086947739,1.0015311075258069,0.0,0.5
656,блатной_ADJ,3.111013991272595e-05,0.36531016509979963,0.7353039979934692,1.0,0.5
657,геометрический_ADJ,3.0904289923442093e-05,0.32645144825801253,0.969957982422784,0.0,0.5
658,системный_ADJ,1.940484103211625e-05,0.41877228301018476,0.9844759979423543,0.0,0.5
659,этнический_ADJ,2.0371925803480667e-05,0.43469569087028503,0.9563839017646387,0.5,0.5
660,тепловой_ADJ,6.538881903677181e-05,0.314945463091135,0.9847611592849717,0.5,0.5
661,ручной_ADJ,6.735076927311117e-05,0.3358740070834756,0.8956010164692998,0.5,0.5
662,невский_ADJ,3.23259672622542e-05,0.36127555216808105,0.7963049709796906,0.5,0.0
663,семантический_ADJ,3.219389000770052e-05,0.34485593903809786,0.9767903712418047,0.0,0.5
664,аналогичный_ADJ,8.485839003421056e-05,0.4014965547248721,0.9909070143476129,0.5,0.0
665,римский_ADJ,8.604333650332224e-05,0.36463704239577055,0.9259498894680291,0.0,0.5
666,неровный_ADJ,3.169280611968839e-05,0.3211989076808095,0.9268477996811271,-0.5,0.5
667,темная_ADJ,3.1650021620892925e-05,0.3346158171771094,0.902523098513484,0.5,0.5
668,задний_ADJ,0.00020340754806739045,0.34537659771740437,0.9128876402974129,1.0,0.0
669,отечественный_ADJ,0.00020173928041674342,0.3454952370375395,0.9862517320434563,1.0,0.0
670,центральный_ADJ,0.00031619770705754505,0.37741550616919994,0.9895460749976337,0.0,0.0
671,постоянный_ADJ,0.00031189733634944764,0.38524887152016163,0.9728868078673258,1.0,0.0
672,хриплый_ADJ,3.8995732915334083e-05,0.30692317709326744,0.6622204147279263,0.0,0.5
673,румяный_ADJ,3.923453092316087e-05,0.3322923853993416,0.6659835018217564,0.5,0.5
674,бывший_ADJ,0.000526173638803911,0.3626000116346404,0.9777896169107407,-0.5,0.5
675,российский_ADJ,0.0005705224664013799,0.42101665306836367,0.9639187151333317,0.5,0.5
676,донской_ADJ,2.790983323025049e-05,0.36164295487105846,0.7948777005076408,0.5,0.5
677,чеховский_ADJ,2.770864236812675e-05,0.3888764837756753,0.8960804091766477,0.0,0.5
678,патриотический_ADJ,3.272343331089718e-05,0.36296948115341365,0.9824128076434135,1.0,0.0
679,нерв_ADJ,3.303257134027123e-05,0.342332043685019,0.9458436346467352,0.5,0.0
680,питерский_ADJ,2.0906702782869032e-05,0.4407597368117422,0.8919630469754338,0.0,0.5
681,образовательный_ADJ,1.650933175586783e-05,0.45659803273156285,0.8993025522213429,1.0,0.5
682,бородатый_ADJ,4.59317099335966e-05,0.3575202217325568,0.7597702294588089,0.0,0.5
683,лечебный_ADJ,4.577890905446699e-05,0.3330654352903366,0.9731539304484613,0.5,0.5
684,этический_ADJ,2.8079372060836106e-05,0.36400391918141395,0.9651283286511898,0.0,0.5
685,тамошний_ADJ,2.8413377967260003e-05,0.4085237253457308,0.953803030308336,0.5,0.0
686,одесский_ADJ,4.258842890350038e-05,0.3505668733268976,0.8457347862422466,0.0,0.5
687,фронтовой_ADJ,4.288369181041473e-05,0.3386856005527079,1.0050559473747853,0.5,0.0
688,почтовый_ADJ,6.701189632175205e-05,0.354768474586308,0.9142373772338033,0.5,0.5
689,специфический_ADJ,6.489387918155405e-05,0.36984905786812305,0.9760525256861001,0.5,0.0
690,довольньый_ADJ,3.451122811609183e-05,0.31493721809238195,0.8446553479880095,0.5,0.5
691,сизый_ADJ,3.430765796139521e-05,0.3530137799680233,0.7357592359185219,1.0,0.5
692,братский_ADJ,5.198152828659997e-05,0.36316182650625706,0.9571547186933458,0.5,0.5
693,молодежный_ADJ,5.1783773595998704e-05,0.3682023133151233,0.9894288398791105,0.5,0.0
694,непривычный_ADJ,6.0995042690392435e-05,0.3846343541517854,0.9653773582540452,0.0,0.0
695,вертикальный_ADJ,6.07413446526125e-05,0.34636523574590683,0.9622448864392936,0.0,-0.5
696,малиновый_ADJ,3.3850809812524014e-05,0.36833494529128075,0.7271466515958309,-0.5,0.5
697,довоенный_ADJ,3.384030598401958e-05,0.32580241840332747,0.9794113119132817,0.5,0.5
698,единый_ADJ,0.0003356282081606068,0.44367604330182076,0.9753937551286072,0.5,-0.5
699,крайний_ADJ,0.0003261966689985898,0.4154195678420365,0.9740124952004408,1.0,-0.5
700,тверской_ADJ,4.255487967743248e-05,0.3684566138545051,0.8083426747471094,-0.5,0.5
701,меховой_ADJ,4.2344282630367935e-05,0.31353106745518744,0.6549565605819225,0.5,0.5
702,армянский_ADJ,4.9589036463684925e-05,0.35592300072312355,0.8903350653126836,0.5,0.5
703,алюминиевый_ADJ,4.9715509405559145e-05,0.3361910921521485,0.8177351653575897,0.5,0.5
704,классовый_ADJ,5.991390098400147e-05,0.33616503747180104,0.959973975084722,0.5,0.5
705,пищевой_ADJ,5.87898580105522e-05,0.37551203928887844,0.9201742168515921,0.5,0.5
706,императорский_ADJ,4.021839615497502e-05,0.35723685659468174,0.8170115547254682,0.0,0.5
707,телесный_ADJ,4.008248319668696e-05,0.32701617665588856,0.9673812547698617,0.5,0.0
708,семнадцатый_ADJ,3.456656994305499e-05,0.31629062816500664,0.9407060979283415,0.0,0.5
709,неуловимый_ADJ,3.485223598942889e-05,0.33419244969263673,0.9599597351625562,0.5,0.0
710,высокий_ADJ,0.0014249237997951206,0.34257039427757263,0.9684417131356895,0.5,0.0
711,известный_ADJ,0.001479085803755039,0.38184692338109016,0.9835189301520586,0.5,0.0
712,плохо_ADJ,7.570808411822091e-05,0.3950670696794987,0.9934944005217403,0.0,0.0
713,идеологический_ADJ,7.67752436375087e-05,0.4151841551065445,0.9819723670661915,0.0,0.0
714,участковый_ADJ,8.696792193941386e-05,0.37616025970783085,0.8830164205282927,0.5,0.5
715,сталинский_ADJ,8.91143025754326e-05,0.35669140703976154,0.977648782893084,0.5,0.0
716,британский_ADJ,6.125294540586755e-05,0.36970849614590406,0.9259192387398798,0.0,0.5
717,античный_ADJ,6.0587013469213735e-05,0.37129910849034786,0.9774086263496429,-0.5,0.0
718,информационный_ADJ,0.00010228778300373691,0.39598395116627216,0.9874482250888832,0.5,0.5
719,окончательный_ADJ,9.881914876742873e-05,0.3434787653386593,0.9307546785566956,0.5,0.0
720,городской_ADJ,0.00031048561862127226,0.4129963773302734,0.9506781559684896,0.0,0.5
721,вечный_ADJ,0.0003177620315301641,0.3845185777172446,0.9764378425315954,0.5,0.0
722,малый_ADJ,0.0005321284798174274,0.40938650257885456,0.9856327215675265,0.5,-0.5
723,возможный_ADJ,0.0005293345389576943,0.3834044858813286,0.938302346970886,1.0,0.0
724,рыночный_ADJ,3.781573090860411e-05,0.45485231280326843,0.8608839204534888,0.5,0.5
725,хрустальный_ADJ,3.8222576602150555e-05,0.3610615744255483,0.7912435252219439,0.0,0.5
726,повседневный_ADJ,5.335598741415617e-05,0.391292417421937,0.9417264801450074,1.0,0.0
727,структурный_ADJ,5.3601527743223326e-05,0.38759529404342175,0.9769271380500868,-0.5,0.5
728,материальный_ADJ,0.00018178260289303396,0.40791557962074876,0.9430867705959827,0.0,0.0
729,промышленный_ADJ,0.00017364865039162406,0.3791300432058051,0.988013708149083,0.5,0.0
730,смертельный_ADJ,6.256492621508688e-05,0.36638427432626486,0.9599529369734228,0.0,0.5
731,речной_ADJ,6.247412361560129e-05,0.36933807097375393,0.9109141980297863,0.0,0.5
732,финансовый_ADJ,0.0001307721462375195,0.40759197901934385,0.9775650798692368,0.5,0.5
733,разнообразный_ADJ,0.0001345161329306553,0.3564134696498513,0.9826829403173178,0.5,0.0
734,проектный_ADJ,2.720188699723336e-05,0.3477377276867628,0.9494575827848166,0.5,0.5
735,постепенный_ADJ,2.715115493346079e-05,0.32111591659486294,0.9408990778028965,0.0,0.5
736,детский_ADJ,0.0005185204121729099,0.38246922101825476,0.9371092794463038,0.5,0.0
737,старший_ADJ,0.0005687174419072747,0.353187563829124,0.9626238024793565,0.5,0.0
738,самый_ADJ,0.005037809038589444,0.46867427229881287,0.94250500400085,0.0,0.0
739,последний_ADJ,0.002251920831623106,0.4657936757430434,0.9695465033873916,0.0,0.0
740,ведущий_ADJ,8.568571664103566e-05,0.385433345567435,0.9882767256349325,0.5,0.0
741,предварительный_ADJ,8.45821382722884e-05,0.36109757237136364,0.9773014086531475,0.5,0.0
742,подлинный_ADJ,0.00018736414980760185,0.40893789380788803,0.9652229418279603,0.5,-0.5
743,одинокий_ADJ,0.00018924645045463563,0.4070979212410748,0.9904029713943601,0.5,0.0
744,ядерный_ADJ,0.0001299534594684337,0.35659371921792626,0.9895294749876484,0.5,0.0
745,индивидуальный_ADJ,0.00012880563637060049,0.4066153191961348,0.9711924460716546,0.0,0.0
746,обыденный_ADJ,3.08420752092335e-05,0.36707278434187174,0.9456052848836407,0.0,0.0
747,доверчивый_ADJ,3.115143899761279e-05,0.3034453857690096,0.9621729818172753,1.0,0.0
748,понять_ADJ,4.081020436460657e-05,0.3521649120375514,0.9765285654375475,1.0,0.5
749,хлебный_ADJ,4.1235427665212055e-05,0.33874346129596233,0.8203453049063683,1.0,0.5
750,электрический_ADJ,0.00026903902215425434,0.334798158146441,0.9583543711341918,0.0,0.5
751,нижний_ADJ,0.0002493662873894026,0.3447559494525194,0.9340562364086509,0.5,0.0
752,противоположный_ADJ,0.00015722397804440258,0.36299766320735216,0.9731787391938269,1.0,-0.5
753,трудовой_ADJ,0.00016486452446969247,0.4133315868675709,0.9841873034019955,0.0,0.5
754,сплошной_ADJ,0.00012875507363673265,0.35678402055054903,0.9633051077835262,0.5,0.5
755,предыдущий_ADJ,0.0001272520938448213,0.4274159325286746,0.9401280479505658,0.5,0.0
756,новенький_ADJ,7.687029417526408e-05,0.3654873603954911,0.8438080437481403,0.5,0.5
757,вынужденный_ADJ,7.556290038127723e-05,0.40374611876904964,0.9879648326896131,0.5,0.0
758,бюджетный_ADJ,2.9396315411340025e-05,0.4181173760443926,0.8017990118823946,0.0,0.5
759,ощутимый_ADJ,2.9420223907029517e-05,0.3166262339800596,0.9665203107288107,0.0,0.0
760,устный_ADJ,4.073250973643994e-05,0.353082031942904,0.9803802255919436,0.0,0.5
761,угольный_ADJ,4.0632761409993696e-05,0.3404080210602842,0.8332155421376228,0.0,0.5
762,квадратный_ADJ,0.00012164380610610766,0.3921311143785715,0.9220491116866469,-0.5,0.5
763,зарубежный_ADJ,0.00012296269507147274,0.41380905197001994,0.9960341808618978,0.0,0.0
764,исторический_ADJ,0.00039967010018894837,0.4114741235971451,0.9733334140619263,0.5,-0.5
765,уверенный_ADJ,0.00038555739916298264,0.4515478708781302,0.8793873963877559,0.0,0.0
766,чей-то_ADJ,0.0001566395967078266,0.41064398689195514,0.9186612162739038,0.0,-0.5
767,японский_ADJ,0.00016102467036318996,0.40253449603915215,0.9848597674135817,0.0,0.5
768,танковый_ADJ,5.186160008411956e-05,0.3300539031624794,0.9147579940035939,-0.5,0.5
769,олимпийский_ADJ,5.126539902617789e-05,0.3456875681877136,0.9586810320906807,0.5,0.0
770,коммунальный_ADJ,4.9398985558116736e-05,0.36954609863460064,0.9035736228106543,0.5,0.5
771,промежуточный_ADJ,4.888715973478026e-05,0.34747716411948204,0.9759731190279126,0.0,0.0
772,вековой_ADJ,3.0381320120178337e-05,0.33953989623114467,0.9107867227867246,0.5,0.5
773,поперечный_ADJ,3.049289905853955e-05,0.3307319306768477,0.9374620637390763,0.0,0.5
774,усталый_ADJ,9.47109965275013e-05,0.36223980598151684,0.9589210138656199,0.0,0.5
775,взаимный_ADJ,9.479896298264959e-05,0.3449838813394308,0.962271187454462,0.5,-0.5
776,сегодняшний_ADJ,0.00021040772173363766,0.42453198228031397,0.9274948346428573,0.5,0.5
777,медицинский_ADJ,0.00021358334238095314,0.3621520306915045,0.9847414240939543,1.0,0.0
778,будущий_ADJ,0.00031832519180208105,0.39991816063411534,0.9829754556994885,-0.5,0.0
779,прочий_ADJ,0.00031782319021392817,0.4120210036635399,0.9661513093160465,0.0,0.0
780,50-й_ADJ,3.10800999306994e-05,0.32825541659258306,0.8948709174874239,0.5,0.5
781,неслыханный_ADJ,3.104086073395274e-05,0.32587807811796665,0.9738042461685836,0.5,0.0
782,немецкий_ADJ,0.00047323836353252105,0.38176646269857883,0.9707251984000322,0.0,0.0
783,специальный_ADJ,0.0004469772098071913,0.32505912333726883,0.9888991476036608,0.5,0.0
784,коричневый_ADJ,0.00011429875452388831,0.3912005233578384,0.849516817368567,0.0,0.5
785,дежурный_ADJ,0.00011314822051955282,0.360185818746686,0.9295302708633244,0.0,0.5
786,домашний_ADJ,0.0002238470630260904,0.3810677700676024,0.9697298761457205,0.0,0.0
787,иностранный_ADJ,0.0002297979552799889,0.40172536484897137,0.9852413170156069,0.0,0.0
788,благодарный_ADJ,8.924419763180665e-05,0.3478377368301153,0.9913592812372372,0.0,0.0
789,транспортный_ADJ,8.711080500991907e-05,0.35551115311682224,0.9854994979104958,1.0,0.5
790,лекарственный_ADJ,4.252959965782111e-05,0.3778748526237905,0.9037249046377838,-0.5,0.5
791,близко_ADJ,4.165866912034966e-05,0.37953418865799904,0.9805053370073438,-0.5,0.0
792,радиоактивный_ADJ,6.419391984987255e-05,0.3433958888053894,0.9865902980673127,0.0,0.0
793,эстетический_ADJ,6.46362038592338e-05,0.3814726583659649,0.9769198009744287,0.5,0.0
794,продовольственный_ADJ,3.197058709868043e-05,0.3521235263906419,0.9476290282909758,0.5,0.5
795,жестяной_ADJ,3.2041971674984946e-05,0.3443911988288164,0.6902504973113537,0.5,0.5
796,данный_ADJ,0.0003709596540542689,0.4493145998567343,0.9623464427422732,0.0,0.0
797,литературный_ADJ,0.0003675927241573357,0.38998458976857364,0.9889784577535465,0.5,0.0
798,способный_ADJ,0.00047666158597326586,0.40762287750840187,0.9621478592744097,0.5,-0.5
799,высший_ADJ,0.0004503672760129365,0.3602405786514282,0.9744263075990602,1.0,0.0
800,распространенный_ADJ,6.180988595776785e-05,0.3349079976323992,0.9862763817509403,0.5,0.0
801,такой-то_ADJ,6.181707771435745e-05,0.3806317001581192,0.9763098263647407,-0.5,0.0
802,лирический_ADJ,4.883084169182535e-05,0.33851143438369036,0.982555054477416,0.0,0.0
803,должный_ADJ,4.921153275708383e-05,0.3580494485795498,0.9694095174781978,1.0,0.0
804,футбольный_ADJ,3.837570730999748e-05,0.34916858561336994,0.8972368659451604,0.5,0.5
805,бабий_ADJ,3.805894619748768e-05,0.3282135222107172,0.7738959938287735,0.0,0.5
806,ненавистный_ADJ,3.5812185036472515e-05,0.39371967734768987,0.901720761321485,0.5,0.5
807,призванный_ADJ,3.611711278844871e-05,0.3648354709148407,0.9818298606551252,1.0,0.0
808,временный_ADJ,0.00014858536780201808,0.38561827316880226,0.9400878596061375,0.0,0.0
809,магнитный_ADJ,0.00014547986946218262,0.3446732750162482,0.9764177962206304,0.0,0.5
810,буквальный_ADJ,2.758929699234639e-05,0.33741914946585894,0.9519937012519222,0.5,0.0
811,съемочный_ADJ,2.7444480556382146e-05,0.34123190422542393,0.9740457031875849,0.5,0.0
812,сиреневый_ADJ,3.0585711114762174e-05,0.35123853385448456,0.7749861273914576,-0.5,0.0
813,повторный_ADJ,3.0332629457138333e-05,0.3654386391863227,0.9861257732845843,0.5,0.0
814,давний_ADJ,0.00011517480521162431,0.37778283504303545,0.9829694720992848,0.5,0.5
815,подземный_ADJ,0.00011336206703245751,0.3562342915683985,0.991363812237978,-0.5,0.5
816,экономический_ADJ,0.00030663744101991667,0.39525787765160203,0.9711816792259924,0.5,0.5
817,северный_ADJ,0.0002833340171096209,0.37103138968814164,0.9923636795138009,0.5,0.5
818,германский_ADJ,0.00010116948818484114,0.3651040457189083,0.9814351735185483,0.5,0.5
819,двадцатый_ADJ,0.00010096118833490351,0.33274317253381014,0.9854875723831356,0.5,0.5
820,механический_ADJ,0.00011655749671932159,0.352435645647347,0.9761065333150327,0.0,0.0
821,резиновый_ADJ,0.00011628950359085907,0.36197035014629364,0.8844555635005236,-0.5,0.5
822,киевский_ADJ,8.16434897041128e-05,0.39693411346524954,0.9504834791878238,0.5,0.5
823,пустынный_ADJ,8.3961020538283e-05,0.3423844091594219,0.9605763405561447,0.0,0.0
824,государственный_ADJ,0.0006297286066331415,0.39109757356345654,0.9779261894000228,0.5,0.5
825,научный_ADJ,0.000633787955868939,0.4137563742697239,0.9646149454056285,0.0,0.0
826,студенческий_ADJ,8.428202336788394e-05,0.3588233580812812,0.9728521470960914,0.0,0.0
827,демократический_ADJ,8.182091822452205e-05,0.38888550642877817,0.9840708608971909,0.5,0.0
828,быстрый_ADJ,0.00019717113857602527,0.3928861878812313,0.9797322743106633,-0.5,0.0
829,взрослый_ADJ,0.0001918273054256866,0.4800882525742054,0.9859155267477036,-0.5,-0.5
830,березовый_ADJ,5.709998845111445e-05,0.3170483940048143,0.7721864134073257,0.0,0.5
831,светский_ADJ,5.652520572520614e-05,0.40128794964402914,0.9689559822436422,0.0,0.5
832,ударный_ADJ,5.502507467850677e-05,0.31774546205997467,0.980355006060563,0.5,0.0
833,босой_ADJ,5.501942583955482e-05,0.31550663069356233,0.7657165713608265,0.5,0.5
834,подобный_ADJ,0.0007926942742843215,0.45366598572582006,0.9748169789090753,0.5,-0.5
835,основной_ADJ,0.0007246184221721341,0.39417299069464207,0.9840329103171825,0.5,0.0
836,стандартный_ADJ,5.0862681724842724e-05,0.38904672861099243,0.9881419783923775,0.5,0.0
837,пожарный_ADJ,5.0573477293874134e-05,0.3370519429445267,0.9240785771980882,0.0,0.5
838,старинный_ADJ,0.00020123506006282065,0.36884247954003513,0.9107141261920333,1.0,0.5
839,металлический_ADJ,0.00020544797411627385,0.364158496260643,0.919453046284616,0.0,0.5
840,больничный_ADJ,4.563863700271403e-05,0.33117440342903137,0.8635446727275848,0.0,0.5
841,глобальный_ADJ,4.546015299369735e-05,0.38954660575836897,0.9692766270309221,1.0,0.5
842,фиолетовый_ADJ,5.116796166619362e-05,0.3728693114244379,0.8326361663639545,0.0,0.0
843,необычайный_ADJ,5.102617686639496e-05,0.31376668252050877,0.9656654687132686,0.0,0.0
844,раненый_ADJ,3.067227302628209e-05,0.3347181947901845,0.872335996478796,-0.5,0.5
845,эмпирический_ADJ,3.063796357734309e-05,0.3791085882112384,0.953845925629139,0.5,0.0
846,парадоксальный_ADJ,3.711637537554063e-05,0.3665942260995507,0.9506272641010582,0.0,0.0
847,знатный_ADJ,3.671863314453215e-05,0.3201592001132667,0.8884784067049623,1.0,0.5
848,квантовый_ADJ,8.157584124239452e-05,0.3276100605726242,0.9851370418355145,0.0,0.5
849,полярный_ADJ,8.10574131725903e-05,0.357663506641984,0.985511185368523,0.5,0.5
850,мировой_ADJ,0.0004159557843495348,0.3728229543194175,0.9818874448537827,0.5,0.0
851,неизвестный_ADJ,0.00040958067332659624,0.4238180574029684,0.9705838048830628,0.5,0.0
852,рентгеновский_ADJ,3.1898071071775254e-05,0.292014186270535,0.962359849945642,0.0,0.0
853,огневой_ADJ,3.187048926454998e-05,0.3157266955822706,0.9479607333196327,0.5,0.5
854,тревожный_ADJ,9.589698993328655e-05,0.3698191875591874,0.9678325470304117,0.0,0.0
855,ученый_ADJ,9.428361995131098e-05,0.37480018578935415,0.981933753573685,0.0,0.0
856,резной_ADJ,2.8692897046319275e-05,0.32317999191582203,0.7628765497356653,0.0,0.5
857,хронический_ADJ,2.8485058137704533e-05,0.3392619900405407,0.945263373083435,0.5,0.5
858,каждый_ADJ,0.0032367607725813756,0.5431509567424655,0.9359920821152627,0.5,0.0
859,большой_ADJ,0.003311450066915145,0.4243523348122835,0.9673115736804903,0.0,0.5
860,пристальный_ADJ,3.319484268623515e-05,0.31145359482616186,0.9645231147296727,0.0,0.5
