ID,WORD
1800,uorganisert
1801,uortodokst
1802,uortodokst
1803,uoverkommelig
1804,uoverkommelig
1805,uoverstigelig
1806,uovertruffet
1807,uovervinnelig
1808,upartisk
1809,upassende
1810,upersonlig
1811,upolert
1812,upopulært
1813,upraktisk
1814,upresist
1815,uproduktivt
1816,uprøvd
1817,upåklagelig
1818,upålitelig
1819,upåvirket
1820,urealistisk
1821,uredd
1822,ureflektert
1823,uregelmessig
1824,uregelrett
1825,uregjerlig
1826,urent
1827,urett
1828,urettferdig
1829,urettmessig
1830,uriktig
1831,urimelig
1832,uroet
1833,urokkelig
1834,urolig
1835,urovekkende
1836,uryddig
1837,urørt
1838,usammenhengende
1839,usannsynlig
1840,usant
1841,usedelig
1842,usedvanlig
1843,uselvisk
1844,uselvstendig
1845,usett
1846,usigelig
1847,usigelig
1848,usikkert
1849,usikret
1850,usjenert
1851,uskadet
1852,uskarpt
1853,uskjønt
1854,uskyldig
1855,uslåelig
1856,usmakelig
1857,usortert
1858,usosialt
1859,usselt
1860,ustabilt
1861,ustadig
1862,ustanselig
1863,ustelt
1864,ustoppelig
1865,ustyrlig
1866,ustøtt
1867,usunt
1868,usympatisk
1869,usynlig
1870,usystematisk
1871,usårbart
1872,usømmelig
1873,utakknemlig
1874,utdannet
1875,utenforstående
1876,utenkelig
1877,utett
1878,utfordrende
1879,utgått
1880,utholdelig
1881,utholdende
1882,uthvilt
1883,utidig
1884,utilbørlig
1885,utilbøyelig
1886,utilfredsstillende
1887,utilgivelig
1888,utilgjengelig
1889,utillatelig
1890,utilnærmelig
1891,utilpass
1892,utilregnelig
1893,utilrådelig
1894,utilsiktet
1895,utilstrekkelig
1896,utkonkurrert
1897,utløpt
1898,utmagret
1899,utmattet
1900,utmattet
1901,utmerket
1902,utrangert
1903,utrivelig
1904,utro
1905,utrolig
1906,utrygt
1907,utrøstelig
1908,utsatt
1909,utsett
1910,utskiftbart
1911,utskjelt
1912,utslettet
1913,utslitt
1914,utspekulert
1915,utstøtt
1916,utsultet
1917,utsvevende
1918,utsøkt
1919,uttrykksfullt
1920,uttrykksløst
1921,uttørket
1922,utuktig
1923,utvetydig
1924,utvilsomt
1925,utvisket
1926,utydelig
1927,utålelig
1928,utålmodig
1929,uunngåelig
1930,uutholdelig
1931,uutviklet
1932,uvanlig
1933,uvant
1934,uvel
1935,uvelkomment
1936,uvennlig
1937,uventet
1938,uverdig
1939,uvesentlig
1940,uviktig
1941,uvillig
1942,uvirkelig
1943,uvirksomt
1944,uvitende
1945,uvurderlig
1946,uvørent
1947,uærlig
1948,uøkonomisk
1949,uønsket
1950,vagt
1951,vakkert
1952,vaklet
1953,vaktsomt
1954,vanhellig
1955,vanskelig
1956,vant
1957,vanvittig
1958,vanært
1959,variabelt
1960,varig
1961,varmhjertet
1962,varmt
1963,varmt
1964,varsomt
1965,veikt
1966,vekt
1967,veldedig
1968,veldig
1969,veldrevet
1970,velgjørende
1971,velinformert
1972,velkjent
1973,velkommet
1974,vellykket
1975,vellystig
1976,velmenende
1977,veloppdragent
1978,velpleid
1979,velstående
1980,velt
1981,veltalende
1982,velvillig
1983,vemmelig
1984,vemodig
1985,vennlig
1986,vennskapelig
1987,verdensberømt
1988,verdifullt
1989,verdig
1990,verdiløst
1991,verdsatt
1992,verdt
1993,verre
1994,verst
1995,vesentlig
1996,vettskremt
1997,viderverdig
1998,vidt
1999,vidunderlig
2000,viktig
2001,viljeløst
2002,viljesterkt
2003,vilkårlig
2004,villedet
2005,villfarent
2006,villig
2007,vilt
2008,viltert
2009,virkelig
2010,virkningsløst
2011,virulent
2012,visjonært
2013,vissent
2014,vist
2015,vittig
2016,voksent
2017,voldelig
2018,voldsomt
2019,voldtatt
2020,vondt
2021,vrakt
2022,vredt
2023,vridd
2024,vrinsk
2025,vulgært
2026,vågalt
2027,ydmykt
2028,ydmykt
2029,ynkelig
2030,ynkverdig
2031,ypperlig
2032,yppig
2033,åpent
2034,årvåkent
2035,ærbødig
2036,æreløst
2037,ærlig
2038,ærverdig
2039,ødelagt
2040,ødt
2041,økonomisk
2042,ømhjertet
2043,ømt
2044,ømtålig
2045,ønskelig
2046,øredøvende
2047,ørliten
2048,øyeblikkelig
