,WORD,frequency,mean_dist_globalanchors,sum_deltas_globalanchors,mean_dist_procrustes,sum_deltas_procrustes
109,положенный_ADJ,0.00014258300492406972,0.30171501636505127,-0.3333333333333333,0.46611432411009446,0.3333333333333333
110,оперный_ADJ,3.191245075450927e-05,0.12970739603042603,1.0,0.3596661491319537,-1.0
111,производственный_ADJ,0.00011664200482650855,0.14717997610569,1.0,0.4022803967818618,1.0
112,экономический_ADJ,0.00030663744101991667,0.13023410737514496,1.0,0.39525787765160203,0.3333333333333333
113,телесный_ADJ,4.008248319668696e-05,0.10706053674221039,1.0,0.32701617665588856,0.3333333333333333
114,армянский_ADJ,4.9589036463684925e-05,0.14211757481098175,0.3333333333333333,0.35592300072312355,0.3333333333333333
115,крошечный_ADJ,7.15560389541692e-05,0.11041496694087982,0.3333333333333333,0.37066934537142515,-1.0
116,дворянский_ADJ,3.475999128224166e-05,0.10984565317630768,1.0,0.3554144650697708,-0.3333333333333333
117,летний_ADJ,0.000172122992064617,0.11751450598239899,0.3333333333333333,0.3793726062285714,-0.3333333333333333
118,психологический_ADJ,0.0001426842774501301,0.12466107308864594,1.0,0.39355348516255617,1.0
119,южный_ADJ,0.0002061043737410082,0.12415547668933868,0.3333333333333333,0.36083337664604187,0.3333333333333333
120,мистический_ADJ,4.378067393852198e-05,0.10856373608112335,1.0,0.37160066682554316,0.3333333333333333
121,бюджетный_ADJ,2.9396315411340025e-05,0.2112635374069214,0.3333333333333333,0.4181173760443926,-0.3333333333333333
122,символический_ADJ,3.926957676051649e-05,0.13445179164409637,0.3333333333333333,0.393787020817399,-0.3333333333333333
123,спасательный_ADJ,3.415568986057027e-05,0.12611061334609985,1.0,0.3243205938488245,0.3333333333333333
124,тягостный_ADJ,3.991837625584995e-05,0.14205744862556458,1.0,0.3032849580049515,0.3333333333333333
125,всяческий_ADJ,5.5508296333878345e-05,0.1481941193342209,1.0,0.38144707679748535,0.3333333333333333
126,зарубежный_ADJ,0.00012296269507147274,0.14713622629642487,1.0,0.41380905197001994,-0.3333333333333333
127,конечный_ADJ,0.00015398546356305766,0.1699933260679245,1.0,0.3944677682593465,0.3333333333333333
128,учебный_ADJ,0.00017817438081421956,0.1909765601158142,0.3333333333333333,0.4027164364233613,0.3333333333333333
129,судебный_ADJ,0.0001138483031279175,0.15123136341571808,1.0,0.36722357803955674,-0.3333333333333333
130,лагерный_ADJ,8.578386770424168e-05,0.1979583352804184,1.0,0.3527078926563263,0.3333333333333333
131,полицейский_ADJ,5.47122245286501e-05,0.1374095380306244,1.0,0.3451479785144329,0.3333333333333333
132,рентгеновский_ADJ,3.1898071071775254e-05,0.11027476191520691,1.0,0.292014186270535,-0.3333333333333333
133,пассажирский_ADJ,3.9500411922467725e-05,0.14845529198646545,0.3333333333333333,0.3209399040788412,0.3333333333333333
134,обратный_ADJ,0.0001905567263644784,0.197661891579628,1.0,0.3729885641223518,-0.3333333333333333
135,исторический_ADJ,0.00039967010018894837,0.10323269665241241,1.0,0.4114741235971451,0.3333333333333333
136,носовой_ADJ,4.827915818132325e-05,0.10749201476573944,1.0,0.3555150330066681,-0.3333333333333333
137,гражданский_ADJ,0.0002631764895038171,0.158508762717247,1.0,0.3777249790728092,1.0
138,политический_ADJ,0.0005370425800318745,0.11667272448539734,1.0,0.4034037902019918,-0.3333333333333333
139,чрезвычайный_ADJ,5.588071575821432e-05,0.13651923835277557,1.0,0.38267227658070624,0.3333333333333333
140,фактический_ADJ,4.0662749153400005e-05,0.12836739420890808,1.0,0.37674431782215834,0.3333333333333333
141,государственный_ADJ,0.0006297286066331415,0.12785975635051727,1.0,0.39109757356345654,0.3333333333333333
142,водный_ADJ,0.00011817436254306679,0.11648936569690704,1.0,0.37264906661584973,0.3333333333333333
143,угольный_ADJ,4.0632761409993696e-05,0.08023270964622498,1.0,0.3404080210602842,-0.3333333333333333
144,синий_ADJ,0.00040101481054072616,0.09274408221244812,1.0,0.41599817760288715,0.3333333333333333
145,заработный_ADJ,2.7817280736017923e-05,0.1678476482629776,1.0,0.3667940045706928,0.3333333333333333
146,алюминиевый_ADJ,4.9715509405559145e-05,0.05453355610370636,1.0,0.3361910921521485,0.3333333333333333
147,ленинский_ADJ,0.00013560362132653691,0.1500033736228943,1.0,0.3437111172825098,-1.0
148,отдельный_ADJ,0.0005132253071576862,0.14154690504074097,1.0,0.43675809307023883,-0.3333333333333333
149,линейный_ADJ,3.63997599054403e-05,0.11961208283901215,0.3333333333333333,0.34502408280968666,-0.3333333333333333
150,сырой_ADJ,0.00010099562241213983,0.07061013579368591,1.0,0.3872409714385867,-0.3333333333333333
151,предварительный_ADJ,8.45821382722884e-05,0.13086172938346863,0.3333333333333333,0.36109757237136364,0.3333333333333333
152,золотой_ADJ,0.00044631978877429266,0.13400213420391083,0.3333333333333333,0.35835406882688403,0.3333333333333333
153,предвыборный_ADJ,2.1094935620357053e-05,0.23036621510982513,0.3333333333333333,0.4192545412515756,0.3333333333333333
154,высокий_ADJ,0.0014249237997951206,0.15393926203250885,0.3333333333333333,0.34257039427757263,0.3333333333333333
155,мужской_ADJ,0.00018785811329278442,0.19277024269104004,1.0,0.38906349055469036,1.0
156,аглая_ADJ,2.839819074989332e-05,0.08491533994674683,0.3333333333333333,0.3651904361322522,1.0
157,входной_ADJ,4.845567323901973e-05,0.11625520884990692,0.3333333333333333,0.3438489455729723,0.3333333333333333
158,ударный_ADJ,5.502507467850677e-05,0.1467622071504593,0.3333333333333333,0.31774546205997467,0.3333333333333333
159,нужный_ADJ,0.0025533575126484324,0.18373613059520721,1.0,0.5237479265779257,-1.0
160,таинственный_ADJ,0.0001488759936981498,0.1412956565618515,1.0,0.4111034609377384,-0.3333333333333333
161,привычный_ADJ,0.00020415196913390753,0.186113178730011,1.0,0.39831369556486607,-0.3333333333333333
162,продолжительный_ADJ,2.6271674039645943e-05,0.13978692889213562,1.0,0.3407460795715451,0.3333333333333333
163,социалистический_ADJ,0.00023061669573724158,0.14420557022094727,0.3333333333333333,0.3605130244977772,-0.3333333333333333
164,неподвижный_ADJ,9.855433447741373e-05,0.0840221643447876,1.0,0.380362156778574,-0.3333333333333333
165,прощальный_ADJ,3.4808260068461005e-05,0.11981198191642761,1.0,0.3453056812286377,-1.0
166,коммунальный_ADJ,4.9398985558116736e-05,0.20062227547168732,1.0,0.36954609863460064,0.3333333333333333
167,белорусский_ADJ,4.383853210919062e-05,0.1599644273519516,0.3333333333333333,0.37785257608629763,0.3333333333333333
168,возможно_ADJ,3.216629527944816e-05,0.18888327479362488,0.3333333333333333,0.4132043195422739,-0.3333333333333333
169,завтрашний_ADJ,6.079502467158566e-05,0.18800321221351624,0.3333333333333333,0.3343990969005972,-0.3333333333333333
170,сосновый_ADJ,5.48556499953255e-05,0.05197930335998535,1.0,0.3198317689821124,0.3333333333333333
171,публичный_ADJ,6.43389855562031e-05,0.17188717424869537,1.0,0.40311468997970223,0.3333333333333333
172,зимний_ADJ,0.00016972804983134287,0.1357579529285431,0.3333333333333333,0.35659121070057154,0.3333333333333333
173,налоговый_ADJ,5.188783703604868e-05,0.21632938086986542,1.0,0.42104336339980364,-0.3333333333333333
174,необходимый_ADJ,0.0009141649204421195,0.1224483847618103,1.0,0.43125728517770767,-0.3333333333333333
175,нерв_ADJ,3.303257134027123e-05,0.14715535938739777,0.3333333333333333,0.342332043685019,0.3333333333333333
176,кристаллический_ADJ,3.984611358403505e-05,0.061380475759506226,1.0,0.27838799450546503,-0.3333333333333333
177,пластмассовый_ADJ,5.319257594447966e-05,0.05956527590751648,1.0,0.36373000405728817,-0.3333333333333333
178,финский_ADJ,6.47044449034689e-05,0.14765997231006622,1.0,0.36664690263569355,-0.3333333333333333
179,румяный_ADJ,3.923453092316087e-05,0.062276169657707214,1.0,0.3322923853993416,0.3333333333333333
180,полярный_ADJ,8.10574131725903e-05,0.18204371631145477,0.3333333333333333,0.357663506641984,0.3333333333333333
181,необычайный_ADJ,5.102617686639496e-05,0.12567442655563354,1.0,0.31376668252050877,-0.3333333333333333
182,мудрый_ADJ,9.458101920546092e-05,0.1283486932516098,0.3333333333333333,0.3566754348576069,-0.3333333333333333
183,произвольный_ADJ,3.2035612101055166e-05,0.17426787316799164,0.3333333333333333,0.39605538733303547,0.3333333333333333
184,понять_ADJ,4.081020436460657e-05,0.1236879974603653,0.3333333333333333,0.3521649120375514,1.0
185,паровой_ADJ,3.27947713626985e-05,0.08912920951843262,1.0,0.3059849441051483,-0.3333333333333333
186,термоядерный_ADJ,3.375490888278178e-05,0.10383240878582001,1.0,0.28509007953107357,0.3333333333333333
187,духовный_ADJ,0.0003459422388456803,0.10194317996501923,1.0,0.3511972688138485,0.3333333333333333
188,санитарный_ADJ,4.697225262972781e-05,0.12096165120601654,1.0,0.3354945220053196,1.0
189,внутренний_ADJ,0.0005799462459941763,0.11642469465732574,1.0,0.3554588072001934,0.3333333333333333
190,демократический_ADJ,8.182091822452205e-05,0.14153137803077698,1.0,0.38888550642877817,0.3333333333333333
191,голый_ADJ,0.00024559995912276715,0.09857670962810516,1.0,0.37845357274636626,0.3333333333333333
192,газетный_ADJ,8.109779997249455e-05,0.1609962284564972,1.0,0.3517708664294332,-1.0
193,всеобщий_ADJ,0.00014601693436777006,0.1364079713821411,0.3333333333333333,0.3677615113556385,-0.3333333333333333
194,глиняный_ADJ,4.671605848045272e-05,0.0577705055475235,1.0,0.32411100529134274,0.3333333333333333
195,чешский_ADJ,3.091573201496757e-05,0.10772769153118134,1.0,0.34192926436662674,-0.3333333333333333
196,количественный_ADJ,3.508667514390278e-05,0.13162703812122345,1.0,0.36035037226974964,-1.0
197,достаточный_ADJ,0.0002107132214724995,0.18466715514659882,0.3333333333333333,0.3959113657474518,0.3333333333333333
198,секретный_ADJ,8.328247213036659e-05,0.12608058750629425,1.0,0.33508837036788464,-0.3333333333333333
199,кремлевский_ADJ,5.65802657671112e-05,0.15364377200603485,1.0,0.37484955112449825,-0.3333333333333333
200,юбилейный_ADJ,3.878960242546141e-05,0.11998343467712402,1.0,0.3285219054669142,0.3333333333333333
201,уголовный_ADJ,0.00011768244494626198,0.15332546830177307,1.0,0.3903195969760418,0.3333333333333333
202,максимальный_ADJ,9.228167106422683e-05,0.12790101766586304,0.3333333333333333,0.3564464394003153,0.3333333333333333
203,академический_ADJ,5.102563597513505e-05,0.16350193321704865,0.3333333333333333,0.464862197637558,0.3333333333333333
204,семантический_ADJ,3.219389000770052e-05,0.11393715441226959,0.3333333333333333,0.34485593903809786,-0.3333333333333333
205,материнский_ADJ,5.361701444571663e-05,0.13694444298744202,0.3333333333333333,0.33851106092333794,1.0
206,неполный_ADJ,3.8555110105573726e-05,0.17156070470809937,0.3333333333333333,0.36150117963552475,0.3333333333333333
207,встречный_ADJ,7.139713903854029e-05,0.21772119402885437,0.3333333333333333,0.37420935765840113,-1.0
208,журнальный_ADJ,2.83252554926255e-05,0.114243283867836,1.0,0.3254141006618738,1.0
209,сухопутный_ADJ,2.5509090644137533e-05,0.16851672530174255,1.0,0.35723826847970486,-0.3333333333333333
210,импортный_ADJ,2.7224542182363566e-05,0.10054779052734375,1.0,0.3694235244765878,1.0
211,традиционный_ADJ,0.00014987430218912388,0.13419532775878906,1.0,0.387349434196949,0.3333333333333333
212,утренний_ADJ,0.00012305134429976185,0.14332562685012817,0.3333333333333333,0.3508875072002411,0.3333333333333333
213,физический_ADJ,0.0003165307074751772,0.11634376645088196,1.0,0.39439093112014234,0.3333333333333333
214,абсолютный_ADJ,0.00013334426184115843,0.11932678520679474,1.0,0.38629873329773545,0.3333333333333333
215,следственный_ADJ,3.9295757091389264e-05,0.13826918601989746,1.0,0.3452401589602232,0.3333333333333333
216,районный_ADJ,8.787769885365432e-05,0.13415278494358063,0.3333333333333333,0.33888726122677326,0.3333333333333333
217,ежедневный_ADJ,4.097613896211819e-05,0.16690680384635925,1.0,0.4021724462509155,-0.3333333333333333
218,вкусный_ADJ,9.608627577823507e-05,0.09647904336452484,0.3333333333333333,0.34126346837729216,-0.3333333333333333
219,тридцатый_ADJ,6.902273702516565e-05,0.1644490510225296,0.3333333333333333,0.312316769734025,0.3333333333333333
220,славянский_ADJ,4.460993066198841e-05,0.1098996251821518,1.0,0.3940888065844774,0.3333333333333333
221,глобальный_ADJ,4.546015299369735e-05,0.1795264184474945,0.3333333333333333,0.38954660575836897,1.0
222,гибкий_ADJ,5.292561484033578e-05,0.1007743626832962,0.3333333333333333,0.3573553138412535,0.3333333333333333
223,азиатский_ADJ,2.548036331014701e-05,0.12017324566841125,1.0,0.4035848416388035,0.3333333333333333
224,рад_ADJ,0.00019513607412253824,0.10608020424842834,1.0,0.3979896726086736,-0.3333333333333333
225,новогодний_ADJ,4.351096455914648e-05,0.21869763731956482,0.3333333333333333,0.36092957481741905,-0.3333333333333333
226,постоянный_ADJ,0.00031189733634944764,0.1354035586118698,1.0,0.38524887152016163,1.0
227,танковый_ADJ,5.186160008411956e-05,0.10226359963417053,1.0,0.3300539031624794,-1.0
228,аналогичный_ADJ,8.485839003421056e-05,0.14915677905082703,1.0,0.4014965547248721,0.3333333333333333
229,молодой_ADJ,0.0016031777554982956,0.15316395461559296,1.0,0.3988461261615157,0.3333333333333333
230,бородатый_ADJ,4.59317099335966e-05,0.07906807959079742,1.0,0.3575202217325568,-0.3333333333333333
231,клеточный_ADJ,2.864234305453922e-05,0.09381037950515747,1.0,0.30660357140004635,0.3333333333333333
232,народный_ADJ,0.0004821552188733691,0.14527301490306854,-0.3333333333333333,0.33457020577043295,1.0
233,немыслимый_ADJ,8.14052682523979e-05,0.17013224959373474,1.0,0.3823660835623741,-0.3333333333333333
234,влажный_ADJ,0.00010078206258640279,0.057498499751091,1.0,0.36116143193794414,-0.3333333333333333
235,университетский_ADJ,4.419575902457523e-05,0.13103216886520386,1.0,0.37381108896806836,0.3333333333333333
236,решающий_ADJ,2.8585377526166804e-05,0.16978606581687927,0.3333333333333333,0.3219428029842675,-1.0
237,босой_ADJ,5.501942583955482e-05,0.05473564565181732,1.0,0.31550663069356233,0.3333333333333333
238,согласный_ADJ,0.00015549157503872766,0.11845658719539642,0.3333333333333333,0.4108192278072238,0.3333333333333333
239,любовный_ADJ,6.496332370420777e-05,0.14221709966659546,1.0,0.37843883829191327,0.3333333333333333
240,хлебный_ADJ,4.1235427665212055e-05,0.09405329823493958,1.0,0.33874346129596233,1.0
241,оперативный_ADJ,7.860496389414169e-05,0.15337060391902924,1.0,0.3724109660834074,-0.3333333333333333
242,любить_ADJ,5.44342455913935e-05,0.15923967957496643,0.3333333333333333,0.39858620340237394,-0.3333333333333333
243,шахматный_ADJ,3.881160265204502e-05,0.22664090991020203,1.0,0.375794499181211,-0.3333333333333333
244,текущий_ADJ,6.76923732800688e-05,0.15119990706443787,0.3333333333333333,0.4000065680593252,0.3333333333333333
245,английский_ADJ,0.00040299673636855156,0.1743786484003067,-0.3333333333333333,0.3579173609614372,0.3333333333333333
246,покойный_ADJ,7.866365546929234e-05,0.09827619791030884,1.0,0.36322635505348444,-0.3333333333333333
247,литературный_ADJ,0.0003675927241573357,0.10955947637557983,1.0,0.38998458976857364,0.3333333333333333
248,4-й_ADJ,3.332121127973656e-05,0.09846493601799011,1.0,0.3153003081679344,1.0
249,московский_ADJ,0.0006151876084508812,0.1330547034740448,0.3333333333333333,0.3776541640982032,-0.3333333333333333
250,уважаемый_ADJ,2.870875782589569e-05,0.08970068395137787,1.0,0.34280734369531274,0.3333333333333333
251,последний_ADJ,0.002251920831623106,0.19841769337654114,1.0,0.4657936757430434,-0.3333333333333333
252,мировой_ADJ,0.0004159557843495348,0.1516708880662918,1.0,0.3728229543194175,0.3333333333333333
