,word,norm_mean_diff_vec
236,антигуманный_ADJ,0.0
237,лягушачий_ADJ,0.5550539493560791
238,многонациональный_ADJ,0.5937489867210388
239,дымовой_ADJ,0.4734545648097992
240,банный_ADJ,0.5058474540710449
241,туркестанский_ADJ,0.46677902340888977
242,пражский_ADJ,0.5594258308410645
243,ялтинский_ADJ,0.5036426186561584
244,свинцовский_ADJ,0.0
245,самохвальный_ADJ,0.0
246,шуберский_ADJ,0.0
247,мудренный_ADJ,0.0
248,пустословный_ADJ,0.0
249,разводной_ADJ,0.6456206440925598
250,патопсихологический_ADJ,0.0
251,биопсихологический_ADJ,0.0
252,оструганный_ADJ,0.0
253,султанский_ADJ,0.4941546618938446
254,изразцовый_ADJ,0.42243626713752747
255,весноватый_ADJ,0.0
256,руанский_ADJ,0.0
257,нацистский_ADJ,0.0
258,изможденный_ADJ,0.3624104857444763
259,академический_ADJ,0.48356300592422485
260,напряженный_ADJ,0.4094632863998413
261,разноцветный_ADJ,0.30847078561782837
262,нерасторжимой_ADJ,0.0
263,северобританский_ADJ,0.0
264,кипарисовый_ADJ,0.47300294041633606
265,саровский_ADJ,0.482692688703537
266,недоесть_ADJ,0.3667222857475281
267,уединенный_ADJ,0.3990165591239929
268,повинный_ADJ,0.4840620458126068
269,лунатический_ADJ,0.0
