354	358	0.5	1
1	85	0.0	1
1	333	0.875	0
149	81	0.625	0
35	248	1.0	0
1	213	0.75	0
1	236	1.0	0
1	109	0.0	0
191	88	0.875	1
1	423	0.375	0
1	262	0.25	0
269	130	0.75	0
54	277	0.0	0
89	252	0.25	0
1	286	0.875	0
48	163	0.5	0
120	225	0.0	0
1	194	0.125	0
1	17	0.0	0
91	1	1.0	1
1	56	0.875	0
23	75	0.125	0
397	141	0.625	0
37	12	0.0	0
1	94	0.375	0
33	7	0.375	0
1	154	0.625	0
1	311	1.0	0
1	220	0.0	0
103	77	0.0	0
1	407	0.5	0
1	325	0.875	0
1	232	0.5	0
162	1	0.25	1
1	99	0.125	0
367	101	0.625	0
1	241	1.0	0
1	1	1.0	1
229	25	0.25	0
1	23	0.25	0
143	427	0.375	0
1	189	0.0	0
350	316	0.625	0
294	139	1.0	0
1	244	0.125	0
1	1	0.0	1
88	88	0.125	1
371	12	0.75	0
1	1	0.125	1
1	101	0.25	0
1	174	0.375	1
159	348	0.0	0
44	91	0.0	0
53	130	1.0	0
140	380	0.0	0
1	374	0.75	0
52	99	0.875	0
1	268	0.625	0
317	49	0.5	0
284	342	0.375	0
76	44	1.0	0
23	266	0.625	0
1	36	0.375	0
1	255	0.125	0
245	427	0.5	0
1	129	0.125	0
1	386	0.0	0
85	153	0.125	0
317	114	0.625	0
24	1	0.75	1
1	14	0.75	0
1	69	0.75	0
164	38	0.875	0
1	186	0.25	0
1	212	0.5	0
77	1	0.25	1
383	307	0.5	0
1	223	0.25	0
1	122	0.5	0
29	21	0.0	1
124	155	1.0	0
58	216	0.5	0
220	358	0.625	0
1	89	0.0	0
159	1	0.0	1
225	274	1.0	0
139	21	0.75	0
1	194	0.25	0
139	326	1.0	0
44	202	0.875	0
230	288	0.25	0
24	82	0.25	0
53	131	0.75	0
32	34	0.25	0
1	359	0.625	0
393	357	0.625	0
1	227	0.875	0
1	30	0.125	1
103	238	0.0	0
1	1	0.25	1
1	421	0.0	0
1	1	0.625	1
196	111	0.25	0
1	1	0.625	1
89	237	1.0	0
335	193	1.0	0
1	165	0.75	0
285	380	0.5	0
1	346	0.625	0
49	121	0.25	0
1	195	0.0	0
287	55	0.75	0
420	25	0.875	0
224	177	0.375	0
150	234	0.875	0
1	1	0.625	1
369	244	0.875	0
26	1	0.0	1
153	327	0.5	0
55	91	0.75	1
1	18	0.375	0
30	404	0.125	0
9	322	0.25	0
1	1	0.125	1
1	337	0.0	0
177	215	0.75	0
1	84	0.625	0
1	1	0.0	1
1	1	0.25	1
1	119	0.25	0
1	385	0.0	0
1	104	0.75	0
1	117	1.0	0
1	1	0.875	1
8	61	0.125	0
1	368	0.0	0
196	172	0.125	0
203	298	0.25	0
189	405	0.125	0
1	424	0.5	0
1	352	0.0	0
295	273	0.75	0
1	56	0.25	0
1	190	1.0	0
191	252	0.875	0
1	58	0.5	0
107	343	0.125	0
179	408	0.875	0
1	401	0.625	0
1	132	0.0	0
1	96	1.0	0
305	262	1.0	0
1	197	1.0	0
1	319	0.875	0
322	254	0.375	0
1	129	0.0	1
1	32	0.5	0
1	71	0.5	0
1	1	0.125	1
1	40	0.125	0
1	246	0.75	0
1	61	0.5	0
1	184	0.375	0
1	283	0.875	0
24	81	0.75	1
106	30	0.25	1
1	201	0.125	1
1	259	0.75	0
1	1	0.625	1
1	8	0.75	0
1	143	0.875	0
1	430	1.0	1
300	42	0.5	0
1	225	0.75	0
234	351	0.875	0
12	1	1.0	1
1	30	0.5	0
1	364	0.0	0
1	32	0.125	0
1	1	0.5	1
1	321	0.75	0
206	353	0.125	0
1	388	0.0	0
1	37	1.0	0
20	11	0.625	0
1	130	0.375	0
1	414	1.0	0
1	138	0.75	0
260	9	0.125	0
88	308	0.375	0
1	1	0.5	1
151	67	0.125	0
153	266	0.5	0
1	1	0.625	1
1	385	0.875	0
1	224	0.75	0
1	88	0.125	1
1	38	1.0	0
1	352	1.0	0
63	328	0.0	0
419	375	0.875	0
1	112	0.125	0
206	382	0.125	0
50	310	0.25	0
1	167	0.25	0
1	256	0.5	0
253	374	0.5	0
1	165	0.5	0
143	377	0.375	0
1	262	0.75	0
1	335	0.5	0
8	313	0.375	0
1	151	0.875	0
150	231	0.5	0
319	1	0.375	1
394	137	0.625	0
1	63	0.125	0
145	12	0.75	0
30	245	0.25	0
244	413	0.625	0
1	369	0.5	0
36	155	1.0	0
1	122	0.75	0
1	116	0.0	0
1	25	0.125	0
249	274	0.125	0
1	55	0.125	0
1	408	0.375	0
92	114	0.875	0
1	302	0.25	0
1	1	0.25	0
1	106	0.0	0
130	358	0.25	0
1	329	0.125	0
345	280	0.75	0
32	395	0.875	0
99	1	0.875	1
115	184	0.875	0
1	103	0.375	0
1	404	0.25	0
74	277	0.0	0
320	159	0.375	0
1	332	0.375	0
1	38	1.0	0
47	152	0.75	0
1	391	0.625	0
29	1	1.0	1
323	317	0.375	0
1	392	0.375	0
196	208	0.125	0
43	235	0.375	0
1	1	0.125	1
1	1	0.0	1
62	130	0.125	0
144	430	0.625	0
1	193	0.875	0
1	359	1.0	0
1	211	0.75	0
1	163	0.625	0
317	407	0.375	0
1	1	0.75	1
1	1	0.625	1
157	1	0.375	1
245	343	0.375	1
1	327	0.625	0
67	242	0.75	0
18	414	0.0	0
1	1	0.625	1
1	146	0.125	0
29	31	1.0	0
1	430	0.875	0
176	412	0.5	0
1	207	1.0	1
138	387	0.875	0
428	363	1.0	0
59	261	0.5	0
1	360	0.375	0
101	338	0.875	0
298	66	0.375	0
128	362	0.625	0
1	160	0.75	0
1	390	0.5	0
1	280	0.0	0
350	302	0.625	0
208	23	0.125	1
59	392	0.0	0
16	1	0.5	1
32	108	0.75	0
36	199	0.625	0
230	219	0.75	0
205	209	0.75	0
1	388	0.25	0
103	343	0.0	0
387	275	0.625	0
1	9	0.875	0
1	367	1.0	0
188	26	0.125	0
1	320	0.875	0
1	369	0.125	0
1	28	0.25	0
1	82	0.625	0
359	53	0.5	1
143	1	0.625	1
1	279	0.75	0
1	132	0.5	1
1	407	0.875	0
214	286	0.5	0
1	276	0.75	0
86	425	0.125	0
1	413	0.125	0
304	56	0.375	0
1	248	1.0	0
1	406	0.25	0
428	1	1.0	1
375	279	0.5	0
1	41	1.0	1
1	266	0.875	0
205	1	0.125	1
88	24	0.875	0
32	238	0.875	0
1	21	0.125	0
1	399	0.875	0
1	244	0.0	0
1	309	1.0	0
45	406	0.875	0
188	129	0.125	0
132	44	0.5	0
1	60	0.375	0
1	337	0.125	0
79	38	0.0	0
120	105	0.125	0
1	73	1.0	0
423	8	0.875	0
1	9	0.5	0
1	226	0.625	0
44	173	0.5	0
1	12	0.25	0
132	72	0.0	0
1	332	0.75	0
111	385	0.625	0
36	297	0.5	0
199	299	0.75	0
1	274	0.75	0
280	296	1.0	0
30	399	0.125	0
324	385	1.0	0
262	61	0.125	0
1	257	0.625	0
82	297	0.0	0
1	225	0.375	0
298	1	0.625	1
204	335	0.5	0
226	1	0.5	1
418	328	0.875	0
61	46	0.625	0
1	118	0.5	0
1	105	0.75	0
25	1	0.625	1
88	391	0.625	0
1	1	0.25	1
136	80	0.75	0
1	101	1.0	0
357	294	0.5	0
334	291	0.5	0
63	162	0.0	0
282	88	0.25	0
178	70	0.875	0
1	221	0.875	0
1	1	0.625	1
44	31	0.5	0
1	191	0.25	0
1	345	0.625	0
1	310	0.625	0
123	24	0.25	1
220	344	0.625	0
1	41	0.5	0
1	364	0.375	0
1	401	0.75	1
1	403	0.5	0
36	413	0.0	0
252	266	0.625	1
1	401	0.875	0
1	354	0.75	0
1	125	0.5	0
143	256	0.75	0
1	165	0.0	0
186	156	0.75	0
183	397	0.125	0
1	62	0.0	1
132	368	0.5	0
58	238	0.5	0
374	310	1.0	0
9	161	1.0	0
283	54	1.0	0
1	1	0.625	1
393	106	1.0	0
1	63	0.5	0
251	23	0.625	0
9	4	0.5	0
16	334	0.625	0
1	184	0.5	0
1	1	0.375	1
101	1	0.75	1
1	202	0.75	1
310	234	1.0	0
30	116	0.75	0
1	12	0.875	0
1	395	0.25	0
1	399	1.0	0
1	198	1.0	0
1	382	0.875	0
51	37	0.375	0
1	319	0.25	0
1	167	0.0	0
1	196	0.125	0
1	371	0.875	0
129	365	0.0	0
1	400	0.75	0
1	221	0.125	0
1	313	0.625	0
32	160	0.0	0
242	78	0.125	0
1	53	0.75	1
1	37	0.0	1
1	343	0.625	0
1	125	0.625	0
371	343	0.75	0
8	413	0.125	0
32	217	0.375	0
142	1	0.875	1
1	1	0.0	1
1	1	0.75	1
21	144	0.0	0
54	367	0.75	0
1	367	0.125	0
168	47	0.875	1
1	93	0.125	0
1	347	0.875	0
54	43	0.375	0
16	251	1.0	0
1	290	0.625	0
1	151	0.75	0
357	386	0.5	0
203	48	0.75	0
147	98	0.125	0
1	327	0.625	0
1	280	0.0	0
1	55	0.625	0
1	334	1.0	0
36	277	0.625	0
30	224	0.875	0
45	420	0.25	0
1	339	0.375	0
398	86	0.625	0
324	72	0.375	1
1	278	0.5	0
311	262	0.25	0
1	244	1.0	0
1	89	0.625	1
1	377	0.875	0
1	1	0.625	1
1	1	0.5	1
30	58	0.125	0
191	363	0.125	0
1	413	0.25	0
1	419	0.875	0
80	1	0.75	1
160	180	0.75	0
23	143	0.125	1
369	411	0.875	1
1	254	0.875	0
1	370	0.5	0
34	167	0.75	0
203	238	0.25	0
298	147	0.25	0
170	1	0.25	1
1	162	0.5	0
1	161	0.125	0
88	176	1.0	0
86	186	0.5	0
324	228	1.0	0
341	31	0.875	1
289	206	0.25	0
1	217	0.75	0
221	340	0.5	0
1	27	0.75	0
1	192	0.875	0
9	293	1.0	0
1	368	0.125	0
106	1	0.0	1
1	169	1.0	0
1	193	0.5	0
1	202	0.75	0
106	1	0.0	1
1	167	0.0	0
300	6	0.5	0
1	161	0.125	0
1	1	0.5	1
41	347	1.0	0
1	134	0.0	0
211	36	0.625	0
1	297	0.625	0
1	343	0.0	0
1	113	0.125	0
1	70	0.25	0
1	420	1.0	0
1	426	0.75	0
1	48	0.125	0
30	137	0.625	0
251	131	1.0	0
1	1	0.5	1
28	289	1.0	0
24	369	0.75	0
1	1	0.5	1
1	150	0.75	0
48	1	0.25	1
311	1	0.5	1
323	116	0.5	0
169	144	0.375	0
326	320	0.375	0
1	192	0.25	0
1	416	0.25	0
409	1	0.75	1
1	221	0.0	0
1	405	0.25	0
1	1	0.625	1
1	396	0.25	0
110	283	0.75	0
1	255	0.375	0
1	191	0.75	0
95	391	1.0	0
411	314	0.875	0
1	160	0.625	0
1	132	0.625	0
1	301	0.5	0
149	1	0.25	1
1	253	0.25	0
88	139	0.625	1
1	1	0.5	1
19	236	0.25	0
72	100	0.375	0
67	278	0.375	1
326	274	0.375	0
1	237	0.75	0
323	1	0.5	1
143	171	0.125	0
1	222	0.125	0
142	67	0.125	0
46	18	0.25	0
66	202	0.75	0
321	209	0.375	0
1	265	0.125	0
1	422	0.875	0
170	52	1.0	0
1	399	0.75	0
29	1	0.125	1
88	259	0.75	0
1	412	0.25	0
144	255	0.0	0
127	160	0.5	1
1	377	1.0	0
154	44	0.875	0
406	24	0.75	0
69	184	0.25	0
1	293	0.125	0
1	53	0.5	0
223	1	0.125	1
206	330	0.125	0
358	407	0.5	0
219	343	0.25	0
1	1	0.125	1
1	3	1.0	0
222	134	0.75	0
301	1	0.25	1
61	322	0.625	0
1	398	0.25	0
30	61	0.0	0
1	1	0.625	1
107	143	0.0	0
1	165	0.0	0
427	280	1.0	1
1	2	0.5	0
77	68	0.25	0
1	52	0.25	0
24	1	0.75	1
73	91	1.0	0
67	232	0.75	0
328	330	0.5	0
184	287	0.75	0
1	163	0.375	0
329	203	0.375	0
1	1	1.0	1
1	220	0.5	0
1	63	0.625	0
1	159	0.0	0
1	322	0.75	0
1	94	0.375	0
244	210	0.625	0
107	85	1.0	0
241	200	0.125	0
203	183	0.625	0
239	426	0.75	0
172	1	0.25	1
1	160	0.5	0
260	429	0.25	0
1	408	0.25	0
1	430	0.375	0
1	427	0.875	0
1	131	0.25	0
1	43	0.25	0
89	123	0.25	0
1	377	0.625	0
1	97	0.75	0
117	179	0.0	0
61	293	0.375	1
91	1	0.625	1
1	394	0.625	0
21	358	0.0	0
385	366	0.625	0
295	1	0.5	1
1	5	0.625	0
175	387	0.875	0
190	89	0.125	0
1	308	0.25	0
1	239	0.75	0
1	67	0.75	1
348	330	0.5	0
1	344	0.5	0
34	401	0.625	0
202	1	1.0	1
258	320	1.0	0
199	180	0.125	0
89	117	0.375	0
1	140	0.875	0
1	270	0.875	0
105	223	1.0	0
1	126	1.0	0
1	178	1.0	0
1	137	1.0	0
1	132	0.75	0
99	1	0.25	1
226	9	0.75	0
350	6	0.625	0
1	301	0.375	0
1	428	0.0	0
29	3	0.875	0
1	49	0.5	0
423	60	0.875	0
1	352	0.75	0
1	358	0.625	0
1	24	1.0	0
139	333	1.0	0
1	332	0.5	0
1	348	0.5	0
52	374	0.875	0
1	1	0.75	1
89	178	0.0	0
1	429	0.25	0
230	107	0.125	1
1	42	0.125	0
1	413	0.0	0
99	357	0.0	0
150	119	0.25	0
98	1	0.125	1
118	200	0.125	0
53	262	0.25	0
215	139	0.375	1
1	20	0.75	0
8	67	0.125	0
1	121	0.375	0
1	123	1.0	0
1	242	0.875	0
67	302	1.0	0
85	205	0.125	0
184	240	0.25	0
23	189	0.125	0
1	118	0.5	1
23	129	0.375	0
30	29	0.75	0
1	1	0.375	1
1	307	0.125	0
1	428	0.0	0
1	343	0.625	1
1	229	1.0	0
1	46	0.5	0
1	122	0.125	0
1	1	0.5	1
1	175	0.875	0
1	426	1.0	0
282	292	0.75	0
299	92	1.0	0
1	214	0.75	0
89	345	0.625	0
1	15	0.75	0
245	196	0.625	0
1	86	0.5	0
70	105	0.625	0
1	88	0.375	1
1	20	0.125	0
203	162	0.375	0
1	283	0.25	0
88	43	0.25	0
1	117	0.625	0
1	120	0.75	0
341	211	0.875	0
150	393	0.625	1
241	359	0.375	0
1	51	0.625	0
181	195	0.125	0
1	262	0.875	0
1	282	0.75	1
179	89	0.0	0
266	45	0.625	0
136	28	0.25	0
1	274	0.125	0
1	85	0.625	0
1	329	0.875	0
107	110	0.5	0
80	1	0.375	1
44	9	0.25	0
1	61	0.125	0
283	72	0.25	0
1	429	0.625	0
1	155	0.75	0
137	48	0.0	0
87	127	0.125	0
170	43	0.25	0
228	416	0.125	0
16	41	0.625	0
1	191	0.5	0
1	1	0.625	1
1	194	0.875	0
141	1	0.5	1
91	40	0.625	0
407	129	0.75	0
1	38	0.625	0
288	225	1.0	0
179	270	0.375	0
1	117	0.125	0
1	242	0.5	0
263	89	0.5	0
1	1	0.75	1
340	61	0.375	0
1	1	1.0	1
1	32	0.0	0
253	1	0.125	1
249	125	0.125	0
1	133	0.25	0
1	254	1.0	0
139	160	1.0	0
48	294	0.25	1
1	16	0.625	0
1	213	0.375	0
1	395	1.0	0
151	170	0.875	0
1	345	0.375	0
1	16	0.5	0
1	1	0.75	1
249	77	0.125	0
1	1	0.125	1
1	16	0.5	0
289	259	0.25	1
1	197	0.875	0
1	409	0.25	0
47	352	0.75	1
1	351	0.375	0
300	332	1.0	0
1	1	0.375	1
1	126	0.875	0
1	370	0.75	0
1	325	0.375	0
1	429	0.375	0
251	206	1.0	0
1	262	0.375	0
329	156	0.5	0
161	342	0.0	0
360	274	0.875	0
398	146	0.625	0
1	200	0.125	0
1	1	0.0	1
1	243	0.5	0
1	334	0.125	0
127	44	0.375	1
296	1	0.25	1
8	256	0.0	0
1	325	0.0	0
1	205	0.25	0
206	378	0.75	0
123	135	0.0	0
1	250	0.625	0
1	84	1.0	0
80	313	0.75	0
1	69	0.75	0
173	218	1.0	0
122	247	0.375	0
220	244	0.375	0
1	158	0.625	0
1	99	0.625	0
1	230	0.0	0
300	216	0.75	0
23	139	0.25	0
123	44	0.625	1
264	144	0.375	0
152	400	0.25	0
16	373	0.125	0
1	153	0.125	0
1	265	0.0	0
139	404	1.0	0
1	349	0.625	0
223	132	0.125	0
1	306	0.625	0
1	2	0.5	0
1	154	0.75	0
1	276	1.0	0
1	371	0.875	0
360	279	0.875	0
1	54	0.75	1
88	35	0.25	0
1	37	0.125	0
1	81	0.75	0
1	338	0.75	0
224	262	0.375	0
1	127	0.625	0
1	392	0.25	0
53	18	0.75	0
44	253	0.75	0
1	421	0.75	0
179	422	0.375	0
1	291	1.0	0
30	328	1.0	0
1	315	0.5	0
1	8	0.125	1
73	168	0.625	0
1	388	0.25	0
1	271	0.75	0
377	36	0.875	0
1	91	0.0	0
1	1	0.375	1
140	281	0.125	0
1	351	1.0	0
72	183	0.375	0
1	348	0.875	0
376	139	0.625	0
1	330	0.5	0
1	332	0.625	0
1	275	0.5	0
1	104	0.5	0
139	338	0.625	0
214	152	0.875	0
1	428	0.625	0
1	105	0.125	0
1	353	0.375	0
1	1	0.0	1
1	34	0.75	1
1	176	0.0	0
226	1	0.75	1
120	98	0.875	0
184	378	0.625	0
203	62	0.75	0
1	1	0.625	1
107	24	0.0	0
264	98	0.5	0
165	140	0.625	0
1	117	0.25	0
201	147	0.875	0
1	255	0.625	0
1	136	0.625	0
1	1	0.125	1
1	1	1.0	1
1	430	0.5	0
32	272	0.125	0
1	376	0.75	0
160	244	0.875	0
309	1	0.25	1
1	25	0.25	0
1	207	0.375	0
1	312	0.75	0
370	105	0.5	0
17	427	0.125	0
1	86	0.625	0
55	190	0.125	1
1	404	0.25	0
1	86	0.0	0
1	180	0.125	0
43	56	0.25	0
1	1	0.375	1
1	260	0.25	0
391	170	0.625	0
1	264	0.125	0
105	166	0.125	0
1	335	0.75	0
263	308	0.5	0
1	302	0.75	0
107	1	0.0	1
1	17	0.375	0
103	14	0.0	1
148	32	0.125	1
257	414	0.625	0
347	271	0.875	0
1	286	0.75	0
325	252	1.0	0
362	216	0.5	0
273	24	0.625	0
1	363	0.625	0
250	129	0.5	0
1	45	0.25	1
1	249	0.75	0
1	200	1.0	0
206	122	0.75	0
1	186	0.5	0
67	344	0.375	0
133	338	0.25	0
1	234	0.5	0
1	361	0.25	0
190	383	0.125	0
24	1	0.25	1
1	403	0.375	0
422	1	0.875	1
23	36	1.0	0
1	147	0.375	0
1	1	0.625	1
1	41	0.75	0
1	286	0.25	0
253	75	0.625	0
330	108	0.625	0
1	47	0.5	0
313	228	0.25	0
376	248	0.5	0
1	260	0.125	0
1	292	0.75	0
47	396	0.875	0
1	99	0.75	0
1	395	0.0	0
369	429	0.5	0
1	1	1.0	1
1	23	1.0	0
1	283	0.375	0
1	297	0.625	0
157	175	0.0	0
271	273	1.0	0
1	326	0.5	0
1	42	1.0	0
1	26	0.5	0
1	79	0.0	1
1	1	0.25	1
184	372	0.75	1
1	261	0.0	0
194	205	0.375	0
8	246	0.25	0
170	1	0.0	1
245	113	0.625	0
123	1	0.875	1
41	1	0.75	1
10	1	0.75	1
125	126	0.0	1
1	318	0.25	0
1	1	0.75	1
1	321	0.125	0
139	251	1.0	0
1	372	0.5	0
199	387	0.125	0
356	114	0.5	0
1	170	0.625	1
1	214	0.5	1
1	253	0.5	0
1	296	0.875	0
1	147	0.5	0
1	161	0.25	0
23	316	0.75	0
43	403	0.125	0
354	46	0.5	0
74	219	0.625	0
229	109	1.0	0
30	51	0.125	0
1	29	0.875	1
1	45	0.75	1
244	397	0.625	0
1	33	0.125	0
1	256	0.625	0
155	304	0.125	0
19	378	0.875	0
1	368	0.5	0
1	381	0.125	0
1	278	0.75	0
32	8	0.0	1
43	392	0.5	0
266	55	0.625	0
71	342	1.0	0
1	213	0.5	0
53	74	0.25	0
310	94	1.0	0
1	118	0.5	0
306	244	0.25	0
1	427	0.75	0
79	1	0.5	1
160	418	0.0	0
1	272	0.625	0
88	88	0.75	1
1	429	0.125	0
201	59	0.25	0
1	218	0.0	0
1	372	1.0	0
1	290	0.625	0
1	162	0.5	0
1	1	1.0	1
214	421	0.875	1
1	1	0.875	1
272	266	0.625	1
373	423	0.5	0
1	32	0.375	0
1	1	0.25	1
88	240	0.125	0
1	136	0.375	0
1	28	0.625	0
94	129	0.5	0
1	281	0.75	0
1	221	0.75	0
1	86	0.0	0
194	142	0.875	0
167	384	0.625	1
1	321	1.0	0
44	207	0.0	0
1	370	0.75	0
390	123	0.625	0
1	416	1.0	0
19	175	0.0	1
1	399	0.375	0
1	1	0.75	1
349	175	0.875	0
120	267	0.0	0
1	35	0.75	0
95	376	1.0	0
1	227	0.25	0
183	304	0.875	0
1	386	0.75	0
230	138	0.25	0
1	10	0.375	0
1	164	0.125	0
1	1	0.75	1
1	236	0.5	1
258	276	0.125	0
1	146	0.75	0
1	26	1.0	0
242	295	0.125	0
417	386	0.875	0
67	88	0.0	0
143	336	0.625	0
153	286	0.375	0
73	43	1.0	0
1	204	0.5	0
1	77	1.0	0
1	365	0.375	0
1	1	0.875	1
17	2	0.0	1
76	405	0.0	0
151	394	0.75	0
247	278	1.0	0
215	144	0.375	0
207	194	1.0	0
40	396	0.625	0
330	1	0.375	1
35	146	1.0	0
1	336	0.375	0
1	44	0.75	0
1	154	0.5	0
88	25	0.75	0
1	240	0.375	1
34	158	0.625	0
1	32	1.0	0
89	360	0.875	1
353	1	0.5	1
95	121	0.0	0
1	86	0.875	0
89	330	0.25	0
417	18	0.875	0
1	141	0.875	0
115	257	0.875	0
53	40	0.5	0
1	125	1.0	0
1	256	0.25	0
404	1	0.75	1
139	164	0.5	0
110	381	0.75	0
1	22	0.125	0
1	429	0.25	0
1	126	0.375	0
1	91	0.375	0
42	172	0.375	0
260	297	0.25	1
419	310	1.0	1
21	1	0.0	1
1	208	0.875	0
373	1	0.5	1
1	251	0.5	0
37	92	0.0	1
1	354	1.0	0
41	43	0.125	0
170	426	0.625	0
1	108	0.625	0
47	377	0.875	0
419	145	0.875	0
286	356	0.75	0
1	120	0.0	0
393	249	0.625	0
1	72	0.5	0
1	200	0.25	0
1	1	0.125	1
107	369	0.875	1
178	14	0.0	0
1	1	0.5	1
168	1	0.625	1
1	161	0.125	0
246	418	0.5	0
272	313	0.25	1
1	198	0.625	0
1	48	1.0	0
1	3	0.0	0
194	143	0.625	0
1	329	1.0	0
26	172	0.375	0
286	7	0.75	0
1	39	0.125	0
54	426	0.375	0
1	82	0.75	0
1	191	0.5	0
1	10	0.5	0
334	20	0.375	0
1	262	0.875	0
1	21	1.0	0
304	83	1.0	0
245	227	1.0	0
1	290	0.75	0
43	268	0.0	0
1	236	0.25	0
343	426	0.625	0
19	283	0.75	0
429	129	1.0	0
1	237	0.0	0
1	1	1.0	1
397	258	0.625	0
1	94	0.625	0
1	430	0.625	0
1	280	0.75	0
1	1	0.0	1
130	43	0.25	1
424	35	0.875	0
1	218	0.625	0
409	361	0.75	0
84	147	0.125	1
72	33	0.375	0
1	44	0.125	0
1	75	0.75	0
30	362	0.875	0
43	64	0.0	0
371	126	0.75	0
1	1	0.625	1
1	141	0.25	0
1	366	0.625	0
46	420	0.5	0
44	282	0.875	0
1	172	0.5	0
1	402	0.875	0
1	295	0.25	0
199	43	1.0	0
356	19	0.5	0
1	402	0.75	0
354	274	0.5	0
1	95	0.5	0
1	408	0.75	1
114	395	1.0	1
1	372	1.0	0
144	382	0.25	0
1	1	0.25	1
1	235	0.625	0
1	335	0.75	0
267	1	0.875	1
1	346	0.625	0
1	313	0.875	0
180	74	0.625	0
295	248	0.75	0
56	109	0.5	0
282	149	0.5	0
1	49	1.0	0
1	1	0.125	1
127	380	0.0	0
1	220	0.5	0
13	181	0.375	0
1	160	0.875	0
32	395	0.75	0
13	143	0.125	1
1	322	0.875	0
1	39	0.5	0
1	47	0.375	0
1	206	0.125	0
1	33	1.0	0
37	93	1.0	0
1	371	0.5	0
16	82	0.625	0
223	76	0.375	0
101	121	0.0	0
1	395	0.625	0
19	92	0.875	0
19	290	0.25	1
298	317	0.25	0
1	247	0.625	0
1	77	0.625	0
2	119	0.0	0
1	198	0.5	0
203	92	0.125	0
1	1	0.625	1
1	1	0.125	1
391	102	0.625	0
1	42	0.125	0
1	1	0.625	1
1	177	0.5	0
32	317	0.25	0
32	29	0.375	1
1	398	0.75	0
419	249	0.875	0
1	1	0.125	1
88	19	1.0	0
1	1	0.625	1
1	322	0.625	0
1	159	0.25	0
151	272	0.125	0
1	10	0.75	0
220	87	0.625	0
45	319	0.0	0
1	290	0.75	0
86	197	0.0	0
412	305	0.75	0
139	227	1.0	0
1	206	0.5	0
156	40	0.25	0
112	234	0.25	0
1	178	0.75	0
47	335	0.75	1
90	1	0.125	1
1	136	0.5	0
1	211	0.625	0
56	297	1.0	1
24	368	1.0	0
1	42	0.0	0
413	54	0.75	0
1	117	0.625	0
77	58	0.625	0
249	163	0.125	0
45	281	0.0	0
137	92	0.0	0
1	33	0.5	0
1	395	0.875	0
1	265	0.125	0
1	155	0.125	0
135	96	0.5	0
1	267	0.25	0
1	107	0.75	0
332	43	0.375	1
1	254	0.0	0
1	191	0.75	0
1	234	0.0	0
44	145	0.75	0
1	1	0.125	1
1	44	0.625	0
188	138	0.125	0
144	123	0.625	1
1	7	0.0	1
1	111	0.75	0
1	169	0.875	0
85	290	0.0	0
42	17	0.0	0
1	201	1.0	1
368	373	0.5	1
1	379	0.875	0
200	104	1.0	1
104	86	1.0	0
1	172	0.75	0
1	56	0.5	0
260	145	0.875	0
19	153	0.875	0
1	26	0.5	0
1	136	1.0	1
1	1	0.75	1
287	69	0.875	0
55	153	0.125	0
1	1	1.0	1
1	206	0.25	0
1	199	0.125	1
1	33	0.5	1
167	332	0.625	0
13	267	0.25	0
89	332	0.375	1
1	1	0.625	1
30	91	0.5	0
23	15	0.375	0
1	1	0.75	1
1	224	0.0	0
167	164	0.625	0
90	72	0.0	0
105	197	0.125	1
291	342	0.75	0
13	152	0.875	0
154	126	0.875	0
192	360	0.125	0
142	264	1.0	0
1	249	0.875	0
1	197	0.0	0
1	1	0.25	1
300	23	0.25	1
1	100	0.25	1
375	420	0.5	0
1	82	1.0	0
1	391	0.0	0
1	169	0.75	0
1	151	0.625	0
1	232	0.0	0
29	1	0.25	1
203	155	0.25	0
348	10	0.375	0
1	287	0.375	0
1	194	0.125	1
1	144	0.25	0
194	319	0.375	0
1	359	0.75	0
155	1	0.125	1
1	426	0.0	0
1	322	1.0	0
1	255	0.5	0
53	287	0.25	0
77	134	0.25	0
1	142	0.5	0
2	378	0.0	0
1	94	0.625	0
152	402	0.375	0
170	424	0.625	0
1	108	1.0	0
299	119	0.25	0
1	102	0.125	0
107	6	0.875	0
332	89	0.375	1
177	1	0.75	1
1	175	1.0	0
360	1	0.5	1
221	380	0.125	0
1	122	0.0	0
229	146	1.0	0
1	129	0.5	0
185	136	0.5	0
1	130	0.5	0
1	414	0.5	0
1	1	1.0	1
74	38	0.625	0
1	240	0.625	0
120	300	0.0	0
1	337	0.625	0
1	90	1.0	1
1	216	1.0	0
1	238	0.5	0
89	361	1.0	0
1	75	0.5	0
1	365	0.375	0
1	266	0.375	1
230	31	0.75	0
1	72	0.25	0
203	245	0.5	1
8	174	1.0	0
10	6	0.25	0
170	150	0.125	0
1	153	0.875	0
1	158	0.75	0
1	193	0.625	0
45	1	0.0	1
1	69	0.625	0
1	337	0.25	0
375	283	0.5	0
256	1	0.75	1
1	360	0.75	0
303	406	0.625	0
1	407	0.25	0
1	77	0.375	0
1	406	0.25	0
45	177	0.25	1
14	99	0.875	0
1	327	0.75	0
1	418	0.125	0
1	410	1.0	0
257	1	0.875	1
1	8	1.0	0
1	140	0.875	0
1	6	0.5	0
1	1	0.625	1
1	395	0.625	0
214	177	0.5	0
32	141	0.375	1
1	266	0.625	0
99	31	0.875	0
1	252	0.375	0
290	215	0.5	0
23	53	0.875	0
44	346	0.5	0
1	237	0.75	0
