,WORD,frequency,mean_dist_globalanchors,sum_deltas_globalanchors,mean_dist_procrustes,sum_deltas_procrustes
128,склонный_ADJ,3.3637928935536555e-05,0.15569806098937988,1.0,0.2135339081287384,1.0
129,возможный_ADJ,0.00026156570336137956,0.1602638214826584,1.0,0.19216592609882355,0.3333333333333333
130,медленный_ADJ,3.387717066920719e-05,0.21656674146652222,0.3333333333333333,0.22689083218574524,0.3333333333333333
131,защитный_ADJ,2.8825323026601144e-05,0.17711839079856873,1.0,0.22801557183265686,0.3333333333333333
132,настоящий_ADJ,0.0004212559151245146,0.2636374980211258,1.0,0.2791179120540619,1.0
133,новенький_ADJ,3.4652413908567596e-05,0.1491459161043167,1.0,0.2524201571941376,1.0
134,густой_ADJ,9.082571325414612e-05,0.10728427767753601,0.3333333333333333,0.19592249393463135,1.0
135,эстетический_ADJ,3.0356716207185693e-05,0.1611987203359604,1.0,0.2019926905632019,0.3333333333333333
136,разнообразный_ADJ,6.0297109176161325e-05,0.19885919988155365,1.0,0.18268592655658722,0.3333333333333333
137,воинский_ADJ,4.079292080870925e-05,0.22076749801635742,1.0,0.20454303920269012,1.0
138,начальный_ADJ,3.71292042940069e-05,0.22217607498168945,0.3333333333333333,0.2604786604642868,1.0
139,авиационный_ADJ,3.8377374721836374e-05,0.21135452389717102,0.3333333333333333,0.23933832347393036,1.0
140,дополнительный_ADJ,9.53978637250299e-05,0.19210092723369598,1.0,0.19742824137210846,1.0
141,телевизионный_ADJ,3.055920310608114e-05,0.2664909213781357,1.0,0.2762390226125717,1.0
142,неведомый_ADJ,5.1784983147633736e-05,0.29086656868457794,1.0,0.2204160839319229,0.3333333333333333
143,тревожный_ADJ,4.060648138757551e-05,0.22968630492687225,1.0,0.1850893199443817,0.3333333333333333
144,книжный_ADJ,4.402955094495103e-05,0.2626953721046448,1.0,0.2988666146993637,1.0
145,математический_ADJ,5.002791594292382e-05,0.16832736134529114,1.0,0.2236490696668625,1.0
