,word,mean_dist,mean_freq
98,сухаревский_ADJ,0.5054673850536346,6.327595473279291e-07
99,тюремный_ADJ,0.2944580614566803,3.383156947898593e-05
100,богохульный_ADJ,0.5794546902179718,5.814063164912611e-07
101,трехчасовый_ADJ,0.6079880744218826,7.45073829872485e-07
102,фракционный_ADJ,0.6184869408607483,8.731503724274818e-07
103,досадный_ADJ,0.3275025486946106,1.7840065714205113e-05
104,чернеть_ADJ,0.3909415006637573,8.156566195949017e-07
105,бестрепетный_ADJ,0.6814096719026566,5.851561436735688e-07
106,сирена_ADJ,0.4714818447828293,1.4860684801333332e-06
107,измерить_ADJ,0.5801178514957428,5.450238690734336e-07
108,погребать_ADJ,0.488252654671669,6.790803563833228e-07
109,повстанческий_ADJ,0.4575919061899185,2.232595239809553e-06
110,безразлично_ADJ,0.5002705603837967,2.7479329558679998e-06
111,статный_ADJ,0.19076204299926758,8.201874209906151e-06
112,дешевизна_ADJ,0.719078928232193,3.16647853476049e-07
113,казарменный_ADJ,0.3500179052352905,3.04789539249082e-06
114,предельный_ADJ,0.3727846145629883,1.978717254479665e-05
115,слабохарактерный_ADJ,0.45198529958724976,7.123193842047891e-07
116,пастушеский_ADJ,0.4328186511993408,1.5054800115483874e-06
117,солдатский_ADJ,0.3112913966178894,4.120464472735951e-05
118,подбить_ADJ,0.5695064663887024,4.3746792399607845e-07
119,деятельный_ADJ,0.24953871965408325,2.6032530940198634e-05
120,черненько_ADJ,0.557809442281723,4.743877193750923e-07
121,ворчливый_ADJ,0.39275333285331726,2.163951001191285e-06
122,аракчеевский_ADJ,0.5907342433929443,9.895402695726223e-07
123,переговорный_ADJ,0.51750248670578,3.2810590587448305e-06
124,кольцеобразный_ADJ,0.5551558285951614,3.847258471432986e-07
125,больное_ADJ,0.5468558222055435,4.39488732065984e-07
126,детский_ADJ,0.25120535492897034,0.00020057337176583543
127,грузно_ADJ,0.5966485887765884,3.516723568621904e-07
128,другой_ADJ,0.11764219403266907,0.0031675506599758044
129,ловчий_ADJ,0.4944685101509094,7.63148092741826e-07
130,фигаро_ADJ,0.614389181137085,2.647596513522295e-07
131,-артиллерийский_ADJ,0.3563809394836426,6.514777812550427e-07
132,судейский_ADJ,0.4170650839805603,6.592068036686978e-06
133,вольная_ADJ,0.7367826998233795,2.709857492793137e-07
