,word,norm_mean_diff_vec
130,вороненый_ADJ,0.32899078726768494
131,технологический_ADJ,0.514850839972496
132,благоприятный_ADJ,0.21084943413734436
133,яшмовый_ADJ,0.6236625611782074
134,портняжный_ADJ,0.46765460073947906
135,полновластный_ADJ,0.2846466600894928
136,меньшевистский_ADJ,0.5196464508771896
137,каменноугольный_ADJ,0.3815550208091736
138,централизованный_ADJ,0.47900770604610443
139,окраинный_ADJ,0.39806053042411804
140,атлетический_ADJ,0.35411667823791504
141,перепелиный_ADJ,0.6047855019569397
142,полусумасшедший_ADJ,0.6523514688014984
143,голосовой_ADJ,0.3740440607070923
144,ораторский_ADJ,0.3168177902698517
145,ломбардный_ADJ,0.5892945528030396
146,толстопузый_ADJ,0.6083346903324127
147,санскритский_ADJ,0.35907289385795593
148,владельческий_ADJ,0.6426536291837692
